14,46835,0,15,1,1,0,no_gain6,gain1,K,B,41,17,objects,faces,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,1,NaN,,NaN,unchosen,1400,0,5,4,50,50,NaN,NaN,NaN
15,46835,0,16,1,1,0,no_gain2,gain3,J,I,15,27,faces,body_parts,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,1,NaN,,NaN,chosen,3300,1,5,4,50,50,NaN,NaN,NaN
16,46835,0,17,1,1,0,no_gain3,gain3,A,I,37,9,objects,outdoor_scenes,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,1,NaN,,NaN,unchosen,1800,0,5,4,50,50,NaN,NaN,NaN
17,46835,0,18,1,1,0,no_gain1,gain3,C,I,29,9,body_parts,outdoor_scenes,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,1,NaN,,NaN,unchosen,1900,0,5,4,50,50,NaN,NaN,NaN
18,46835,0,19,1,1,0,no_gain6,gain4,K,D,41,14,objects,faces,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,1,NaN,,NaN,unchosen,1100,0,5,4,50,50,NaN,NaN,NaN
19,46835,0,20,1,1,0,no_gain2,gain1,J,B,15,5,faces,outdoor_scenes,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,1,NaN,,NaN,chosen,1200,0,5,4,50,50,NaN,NaN,NaN
20,46835,0,21,1,1,1,gain4,no_gain4,D,E,14,30,faces,body_parts,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,1,NaN,,NaN,unchosen,1400,0,5,4,50,50,NaN,NaN,NaN
21,46835,0,22,1,1,0,no_gain4,gain3,E,I,42,27,objects,body_parts,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,1,NaN,,NaN,chosen,1100,0,5,4,50,50,NaN,NaN,NaN
22,46835,0,23,1,1,0,no_gain3,gain5,A,H,37,8,objects,outdoor_scenes,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,1,NaN,,NaN,unchosen,1500,0,5,4,50,50,NaN,NaN,NaN
23,46835,0,24,1,1,1,gain1,no_gain3,B,A,5,11,outdoor_scenes,outdoor_scenes,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,1,NaN,,NaN,chosen,1600,0,5,4,50,50,NaN,NaN,NaN
24,46835,0,25,1,1,1,gain2,no_gain1,L,C,12,29,faces,body_parts,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,1,NaN,,NaN,unchosen,3000,1,5,4,50,50,NaN,NaN,NaN
25,46835,0,26,1,1,1,gain6,no_gain4,G,E,38,42,objects,objects,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,1,NaN,,NaN,chosen,1600,0,5,4,50,50,NaN,NaN,NaN
26,46835,0,27,1,1,0,no_gain1,gain1,C,B,29,17,body_parts,faces,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,1,NaN,,NaN,unchosen,2900,0,5,4,50,50,NaN,NaN,NaN
27,46835,0,28,1,1,0,no_gain1,gain3,C,I,0,27,outdoor_scenes,body_parts,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,1,NaN,,NaN,chosen,2700,0,5,4,50,50,NaN,NaN,NaN
28,46835,0,29,1,1,1,gain5,no_gain3,H,A,18,11,faces,outdoor_scenes,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,1,NaN,,NaN,chosen,1800,0,5,4,50,50,NaN,NaN,NaN
29,46835,0,30,1,1,1,gain5,no_gain5,H,F,8,35,outdoor_scenes,body_parts,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,1,NaN,,NaN,unchosen,2300,0,5,4,50,50,NaN,NaN,NaN
30,46835,0,31,1,1,0,no_gain1,gain4,C,D,0,46,outdoor_scenes,objects,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,1,NaN,,NaN,chosen,2000,0,5,4,50,50,NaN,NaN,NaN
31,46835,0,32,1,1,1,gain6,no_gain2,G,J,38,15,objects,faces,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,1,NaN,,NaN,chosen,2600,0,5,4,50,50,NaN,NaN,NaN
32,46835,0,33,1,1,1,gain4,no_gain3,D,A,14,37,faces,objects,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,1,NaN,,NaN,unchosen,3500,1,5,4,50,50,NaN,NaN,NaN
33,46835,0,34,1,1,1,gain4,no_gain5,D,F,14,35,faces,body_parts,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,1,NaN,,NaN,unchosen,1000,0,5,4,50,50,NaN,NaN,NaN
34,46835,0,35,1,1,0,no_gain5,gain6,F,G,23,38,faces,objects,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,1,NaN,,NaN,chosen,1600,0,5,4,50,50,NaN,NaN,NaN
35,46835,0,36,1,1,1,gain1,no_gain5,B,F,5,23,outdoor_scenes,faces,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,1,NaN,,NaN,chosen,1200,0,5,4,50,50,NaN,NaN,NaN
36,46835,0,37,1,1,0,no_gain6,gain2,K,L,34,28,body_parts,body_parts,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,1,NaN,,NaN,chosen,1500,0,5,4,50,50,NaN,NaN,NaN
37,46835,0,38,1,1,1,gain2,no_gain6,L,K,12,41,faces,objects,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,1,NaN,,NaN,unchosen,4800,1,5,4,50,50,NaN,NaN,NaN
38,46835,0,39,1,1,1,gain2,no_gain2,L,J,28,15,body_parts,faces,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,1,NaN,,NaN,chosen,1500,0,5,4,50,50,NaN,NaN,NaN
39,46835,0,40,1,1,0,no_gain5,gain1,F,B,35,17,body_parts,faces,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,1,NaN,,NaN,unchosen,1700,0,5,4,50,50,NaN,NaN,NaN
40,46835,0,41,1,1,0,no_gain4,gain1,E,B,30,17,body_parts,faces,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,1,NaN,,NaN,unchosen,1200,0,5,4,50,50,NaN,NaN,NaN
41,46835,0,42,1,1,1,gain5,no_gain2,H,J,8,45,outdoor_scenes,objects,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,1,NaN,,NaN,unchosen,1400,0,5,4,50,50,NaN,NaN,NaN
42,46835,0,43,1,1,1,gain6,no_gain6,G,K,38,34,objects,body_parts,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,1,NaN,,NaN,chosen,1800,0,5,4,50,50,NaN,NaN,NaN
43,46835,0,44,1,1,1,gain1,no_gain3,B,A,17,37,faces,objects,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,1,NaN,,NaN,unchosen,3600,1,5,4,50,50,NaN,NaN,NaN
44,46835,0,45,1,1,1,gain2,no_gain5,L,F,28,23,body_parts,faces,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,1,NaN,,NaN,chosen,1200,0,5,4,50,50,NaN,NaN,NaN
45,46835,0,46,1,1,0,no_gain2,gain5,J,H,15,18,faces,faces,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,1,NaN,,NaN,chosen,2700,0,5,4,50,50,NaN,NaN,NaN
46,46835,0,47,1,1,0,no_gain4,gain3,E,I,30,9,body_parts,outdoor_scenes,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,1,NaN,,NaN,unchosen,2100,0,5,4,50,50,NaN,NaN,NaN
47,46835,0,48,1,1,1,gain6,no_gain4,G,E,10,30,outdoor_scenes,body_parts,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,1,NaN,,NaN,unchosen,2500,0,5,4,50,50,NaN,NaN,NaN
48,46835,0,49,1,1,1,gain3,no_gain6,I,K,27,34,body_parts,body_parts,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,1,NaN,,NaN,chosen,1500,0,5,4,50,50,NaN,NaN,NaN
49,46835,0,50,1,1,1,gain2,no_gain1,L,C,28,0,body_parts,outdoor_scenes,Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,1,NaN,,NaN,chosen,1300,0,5,4,50,50,NaN,NaN,NaN
50,46835,0,51,1,1,1,gain6,no_gain3,G,A,38,11,objects,outdoor_scenes,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,1,NaN,,NaN,chosen,1000,0,5,4,50,50,NaN,NaN,NaN
51,46835,0,52,1,1,1,gain6,no_gain3,G,A,10,37,outdoor_scenes,objects,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,1,NaN,,NaN,unchosen,1500,0,5,4,50,50,NaN,NaN,NaN
52,46835,0,53,1,1,0,no_gain6,gain3,K,I,41,9,objects,outdoor_scenes,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,1,NaN,,NaN,unchosen,2200,0,5,4,50,50,NaN,NaN,NaN
53,46835,0,54,1,1,1,gain2,no_gain5,L,F,12,35,faces,body_parts,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,1,NaN,,NaN,unchosen,1300,0,5,4,50,50,NaN,NaN,NaN
54,46835,0,55,1,1,1,gain4,no_gain6,D,K,46,34,objects,body_parts,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,1,NaN,,NaN,chosen,3000,1,5,4,50,50,NaN,NaN,NaN
55,46835,0,56,1,1,1,gain4,no_gain2,D,J,14,45,faces,objects,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,1,NaN,,NaN,unchosen,1400,0,5,4,50,50,NaN,NaN,NaN
56,46835,0,57,1,1,1,gain3,no_gain2,I,J,9,45,outdoor_scenes,objects,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,1,NaN,,NaN,unchosen,1500,0,5,4,50,50,NaN,NaN,NaN
57,46835,0,58,1,1,0,no_gain4,gain1,E,B,42,5,objects,outdoor_scenes,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,1,NaN,,NaN,chosen,1200,0,5,4,50,50,NaN,NaN,NaN
58,46835,0,59,1,1,0,no_gain2,gain2,J,L,45,12,objects,faces,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,1,NaN,,NaN,unchosen,1600,0,5,4,50,50,NaN,NaN,NaN
59,46835,0,60,1,1,0,no_gain6,gain1,K,B,34,5,body_parts,outdoor_scenes,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,1,NaN,,NaN,chosen,2300,0,5,4,50,50,NaN,NaN,NaN
60,46835,0,61,1,1,1,gain2,no_gain3,L,A,12,37,faces,objects,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,1,NaN,,NaN,unchosen,1400,0,5,4,50,50,NaN,NaN,NaN
61,46835,0,62,1,1,0,no_gain5,gain4,F,D,23,46,faces,objects,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,1,NaN,,NaN,chosen,4400,1,5,4,50,50,NaN,NaN,NaN
62,46835,0,63,1,1,1,gain3,no_gain5,I,F,27,23,body_parts,faces,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,1,NaN,,NaN,chosen,1900,0,5,4,50,50,NaN,NaN,NaN
63,46835,0,64,1,1,0,no_gain6,gain5,K,H,41,8,objects,outdoor_scenes,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,1,NaN,,NaN,unchosen,2000,0,5,4,50,50,NaN,NaN,NaN
64,46835,0,65,1,1,0,no_gain5,gain6,F,G,35,10,body_parts,outdoor_scenes,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,1,NaN,,NaN,unchosen,1500,0,5,4,50,50,NaN,NaN,NaN
65,46835,0,66,1,1,1,gain5,no_gain6,H,K,18,34,faces,body_parts,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,1,NaN,,NaN,chosen,1600,0,5,4,50,50,NaN,NaN,NaN
66,46835,0,67,1,1,0,no_gain2,gain6,J,G,45,10,objects,outdoor_scenes,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,1,NaN,,NaN,unchosen,3000,1,5,4,50,50,NaN,NaN,NaN
67,46835,0,68,1,1,0,no_gain1,gain1,C,B,0,5,outdoor_scenes,outdoor_scenes,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,1,NaN,,NaN,chosen,1900,0,5,4,50,50,NaN,NaN,NaN
68,46835,0,69,1,1,0,no_gain4,gain2,E,L,30,12,body_parts,faces,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,1,NaN,,NaN,unchosen,1100,0,5,4,50,50,NaN,NaN,NaN
69,46835,0,70,1,1,1,gain4,no_gain3,D,A,46,11,objects,outdoor_scenes,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,1,NaN,,NaN,chosen,1300,0,5,4,50,50,NaN,NaN,NaN
70,46835,0,71,1,1,1,gain6,no_gain1,G,C,38,0,objects,outdoor_scenes,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,1,NaN,,NaN,chosen,2600,0,5,4,50,50,NaN,NaN,NaN
71,46835,0,72,1,1,0,no_gain5,gain5,F,H,23,18,faces,faces,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,1,NaN,,NaN,chosen,1100,0,5,4,50,50,NaN,NaN,NaN
72,46835,0,73,1,1,0,no_gain1,gain5,C,H,29,8,body_parts,outdoor_scenes,Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg,1,NaN,,NaN,unchosen,2500,0,5,4,50,50,NaN,NaN,NaN
73,46835,0,74,1,1,1,gain4,no_gain4,D,E,46,42,objects,objects,Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,1,NaN,,NaN,chosen,2600,0,5,4,50,50,NaN,NaN,NaN
74,46835,0,75,1,1,0,no_gain1,gain5,C,H,0,18,outdoor_scenes,faces,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,1,NaN,,NaN,chosen,1100,0,5,4,50,50,NaN,NaN,NaN
75,46835,0,76,1,1,1,gain3,no_gain5,I,F,9,35,outdoor_scenes,body_parts,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,1,NaN,,NaN,unchosen,4200,1,5,4,50,50,NaN,NaN,NaN
76,46835,0,77,2,2,1,gain4,no_gain6,D,K,14,41,faces,objects,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,1,NaN,,NaN,unchosen,1200,0,8,4,50,50,NaN,NaN,NaN
77,46835,0,78,2,2,1,gain4,no_gain3,D,A,14,37,faces,objects,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,1,NaN,,NaN,unchosen,1400,0,8,4,50,50,NaN,NaN,NaN
